j,x,y,y_first_exact,y_first_approx,error_first,y_second_exact,y_second_approx,error_second
40,0,8000000000,0,5358267950,-2,1220275264,-2,1219794156,4,8110793320e-05,-6,0371094441,-6,0335746081,3,5348360265e-03
41,0,8200000000,0,4921804917,-2,2424826640,-2,2422865290,1,9613492345e-04,-6,0010031810,-5,9971367363,3,8664447829e-03
42,0,8400000000,0,4461353338,-2,3617583398,-2,3614009326,3,5740713610e-04,-5,9185003528,-5,9143036221,4,1967307220e-03
43,0,8600000000,0,3977244544,-2,4788869467,-2,4783551523,5,3179448849e-04,-5,7856399683,-5,7811183419,4,5216263599e-03
44,0,8800000000,0,3470011277,-2,5928222216,-2,5921032302,7,1899137904e-04,-5,5985260193,-5,5936894541,4,8365652598e-03
45,0,9000000000,0,2940403252,-2,7024410823,-2,7015225828,9,1849949511e-04,-5,3533822809,-5,3482458026,5,1364783123e-03
46,0,9200000000,0,2389402244,-2,8065466220,-2,8054170142,1,1296077690e-03,-5,0466131375,-5,0411973394,5,4157980336e-03
47,0,9400000000,0,1818236447,-2,9038723794,-2,9025210067,1,3513726887e-03,-4,6748703847,-4,6692019125,5,6684721892e-03
48,0,9600000000,0,1228393841,-2,9930880038,-2,9915054044,1,5825993628e-03,-4,2351258420,-4,2292378540,5,8879880336e-03
49,0,9800000000,0,0621634285,-3,0728064275,-3,0709846037,1,8218237905e-03,-3,7247494836,-3,7186820751,6,0674085204e-03
50,1,0000000000,0,0000000000,-3,1415926536,-3,1453582452,3,7655915910e-03,-3,1415926536,-3,2081262962,6,6533642610e-02
